"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1800000;"PODKARPACKIE";"autobusy";"2 lata";"2021";114;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"2 lata";"2022";67;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"2 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2018";23;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2019";41;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2020";42;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2021";167;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2022";117;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"3 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2018";163;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2019";98;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2020";83;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2021";91;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2022";216;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"4-5 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2018";154;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2019";185;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2020";173;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2021";112;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2022";94;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"6-7 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2018";194;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2019";207;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2020";176;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2021";208;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2022";188;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"8-9 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2018";252;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2019";235;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2020";233;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2021";234;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2022";213;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"10-11 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2018";952;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2019";937;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2020";827;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2021";699;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2022";679;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"12-15 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2018";1315;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2019";1271;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2020";1261;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2021";1261;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2022";1342;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"16-20 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2018";791;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2019";860;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2020";932;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2021";1010;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2022";1045;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"21-25 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2018";618;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2019";530;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2020";499;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2021";474;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2022";513;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"26-30 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2018";1197;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2019";1327;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2020";1422;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2021";1498;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2022";1550;"szt.";"";
1800000;"PODKARPACKIE";"autobusy";"31 lat i starsze";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2018";15421;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2019";16696;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2020";17846;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2021";19362;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2022";20468;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"ogółem";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2018";774;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2019";786;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2020";605;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2021";741;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2022";962;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"do 1 roku";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2018";496;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2019";371;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2020";537;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2021";357;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2022";291;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"2 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2018";530;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2019";635;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2020";491;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2021";736;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2022";438;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"3 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2018";1027;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2019";1257;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2020";1786;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2021";1817;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2022";1850;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"4-5 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2018";1894;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2019";1834;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2020";1540;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2021";1816;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2022";2326;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"6-7 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2018";894;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2019";1746;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2020";2276;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2021";2154;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2022";1789;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"8-9 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2018";2464;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2019";1554;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2020";994;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2021";1873;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2022";2373;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"10-11 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2018";2494;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2019";3230;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2020";3815;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2021";3528;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2022";3397;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"12-15 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2018";2294;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2019";2266;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2020";2348;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2021";2474;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2022";2750;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"16-20 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2018";1129;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2019";1465;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2020";1748;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2021";1930;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2022";2119;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"21-25 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2018";756;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2019";749;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2020";767;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2021";851;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2022";910;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"26-30 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2018";669;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2019";803;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2020";939;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2021";1085;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2022";1263;"szt.";"";
1800000;"PODKARPACKIE";"ciągniki siodłowe";"31 lat i starsze";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2018";117230;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2019";123684;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2020";130014;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2021";136786;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2022";143224;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"ogółem";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2018";734;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2019";1062;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2020";1329;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2021";1492;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2022";1504;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"do 1 roku";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2018";1044;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2019";646;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2020";785;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2021";1253;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2022";1145;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"2 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2018";2129;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2019";1208;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2020";850;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2021";977;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2022";1367;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"3 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2018";1856;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2019";3526;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2020";3923;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2021";2638;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2022";2417;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"4-5 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2018";2256;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2019";2201;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2020";2625;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2021";4283;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2022";4661;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"6-7 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2018";3393;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2019";3099;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2020";3018;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2021";2958;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2022";3318;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"8-9 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2018";5480;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2019";5195;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2020";4467;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2021";4012;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2022";3797;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"10-11 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2018";10879;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2019";12571;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2020";13695;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2021";14192;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2022";13626;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"12-15 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2018";11990;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2019";13107;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2020";14392;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2021";15775;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2022";17712;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"16-20 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2018";6451;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2019";8233;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2020";10302;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2021";12595;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2022";14445;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"21-25 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2018";13020;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2019";10560;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2020";8204;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2021";6516;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2022";6584;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"26-30 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2018";57998;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2019";62276;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2020";66424;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2021";70095;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2022";72648;"szt.";"";
1800000;"PODKARPACKIE";"motocykle";"31 lat i starsze";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2018";88806;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2019";90164;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2020";91604;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2021";92760;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2022";93929;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"ogółem";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2018";1617;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2019";931;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2020";1167;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2021";883;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2022";678;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"do 1 roku";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2018";1074;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2019";1610;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2020";564;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2021";939;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2022";787;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"2 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2018";988;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2019";1127;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2020";1675;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2021";615;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2022";989;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"3 lata";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2018";4950;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2019";3180;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2020";2237;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2021";2958;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2022";2434;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"4-5 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2018";8047;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2019";7053;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2020";5067;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2021";3325;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2022";2417;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"6-7 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2018";8736;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2019";8131;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2020";8126;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2021";7155;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2022";5192;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"8-9 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2018";17016;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2019";14576;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2020";8828;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2021";8187;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2022";8156;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"10-11 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2018";8912;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2019";14658;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2020";22829;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2021";24782;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2022";25611;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"12-15 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2018";5553;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2019";5560;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2020";6189;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2021";7657;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2022";9987;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"16-20 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2018";4977;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2019";5585;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2020";6085;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2021";6137;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2022";5959;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"21-25 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2018";9603;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2019";6996;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2020";4442;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2021";3776;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2022";4222;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"26-30 lat";"2023";;"szt.";"n";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2018";17333;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2019";20757;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2020";24395;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2021";26346;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2022";27497;"szt.";"";
1800000;"PODKARPACKIE";"motorowery";"31 lat i starsze";"2023";;"szt.";"n";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2018";620487;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2019";646145;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2020";666811;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2021";689170;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2022";705785;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"ogółem";"2023";;"szt.";"n";
2000000;"PODLASKIE";"samochody osobowe";"do 1 roku";"2018";13993;"szt.";"";
2000000;"PODLASKIE";"samochody osobowe";"do 1 roku";"2019";14314;"szt.";"";
