"Kod";"Nazwa";"Kierunki inwestowania";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2015";80117,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2016";27749,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2017";156203,7;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2018";168464,2;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2019";216008,1;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2020";80781,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2021";200925,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2022";42371,4;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń pyłowych";"2023";;"tys. zł";"n";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2000";11225,1;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2001";6179,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2002";6347,8;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2003";1322,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2004";13183,0;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2005";3128,8;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2006";5323,0;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2007";65258,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2008";129420,8;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2009";7385,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2010";10431,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2011";19984,2;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2012";24327,2;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2013";51416,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2014";137721,1;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2015";90240,9;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2016";225383,5;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2017";124316,8;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2018";96956,0;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2019";186880,1;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2020";48228,3;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2021";151097,5;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2022";127780,1;"tys. zł";"";
2400000;"ŚLĄSKIE";"redukcja zanieczyszczeń gazowych";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2000";68910,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2001";33670,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2002";20668,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2003";7792,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2004";43933,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2005";23164,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2006";31262,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2007";40877,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2008";167853,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2009";142597,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2010";93090,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2011";423617,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2012";372824,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2013";488462,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2014";326961,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2015";137105,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2016";71385,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2017";36493,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2018";26087,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2019";106247,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2020";177795,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2021";111447,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2022";160540,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2000";12780,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2001";17766,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2002";7471,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2003";6092,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2004";26787,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2005";7387,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2006";13765,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2007";22886,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2008";128500,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2009";120170,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2010";92143,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2011";421834,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2012";349925,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2013";417307,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2014";266977,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2015";22652,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2016";17636,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2017";6574,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2018";21590,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2019";25197,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2020";37703,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2021";16233,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2022";0,0;"tys. zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom razem";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2000";12780,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2001";17632,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2002";7216,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2003";6004,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2004";25075,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2005";7227,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2006";12041,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2007";18010,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2008";124386,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2009";45663,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2010";31980,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2011";400234,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2012";349034,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2013";416007,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2014";217028,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2015";265,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2016";3771,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2017";92,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2018";19182,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2019";2115,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2020";21549,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2021";9113,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2022";0,0;"tys. zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2000";7198,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2001";16061,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2002";6347,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2003";4510,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2004";24746,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2005";7227,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2006";12041,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2007";18010,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2008";124386,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2009";45663,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2010";31980,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2011";400234,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2012";349034,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2013";416007,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2014";217028,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2015";265,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2016";3771,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2017";92,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2018";19182,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2019";2115,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2020";21549,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2021";9113,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2022";0,0;"tys. zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2000";54632,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2001";15903,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2002";13188,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2003";1671,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2004";16493,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2005";14607,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2006";17496,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2007";17990,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2008";39328,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2009";21345,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2010";691,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2011";1543,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2012";22898,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2013";70721,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2014";58483,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2015";114431,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2016";52061,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2017";29445,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2018";3488,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2019";79651,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2020";137951,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2021";94542,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2022";75775,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń  razem";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2000";49685,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2001";15747,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2002";13188,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2003";671,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2004";15915,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2005";13618,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2006";11818,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2007";1698,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2008";39300,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2009";20918,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2010";606,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2011";1543,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2012";7781,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2013";20515,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2014";11482,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2015";15925,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2016";10414,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2017";4451,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2018";3488,1;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2019";42483,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2020";73293,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2021";64317,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2022";0,0;"tys. zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń pyłowych";"2023";;"tys. zł";"n";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2000";4785,7;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2001";156,4;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2002";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2003";300,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2004";178,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2005";298,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2006";3602,6;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2007";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2008";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2009";286,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2010";85,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2011";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2012";15116,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2013";6648,2;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2014";47000,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2015";58463,5;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2016";41647,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2017";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2018";0,0;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2019";37067,9;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2020";64657,8;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2021";30114,3;"tys. zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2022";0,0;"tys. zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"redukcja zanieczyszczeń gazowych";"2023";;"tys. zł";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2000";20756,6;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2001";24373,7;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2002";21462,6;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2003";46431,8;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2004";25772,2;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2005";24109,2;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2006";23012,8;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2007";26804,3;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2008";25492,5;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2009";22206,0;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2010";65195,5;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2011";67776,7;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2012";124548,1;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2013";83792,2;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2014";39151,8;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2015";11888,8;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2016";13630,1;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2017";34209,5;"tys. zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2018";54999,4;"tys. zł";"";
