"Kod";"Nazwa";"Drogi dla rowerów i buspasy";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2019";643,3;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2020";713,6;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2021";744,2;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2022";759,3;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2011";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2012";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2013";257,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2014";284,7;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2015";342,9;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2016";336,2;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2017";354,8;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2018";370,6;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2019";389,3;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2020";437,5;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2021";470,5;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2022";484,5;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2013";82,6;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2014";104,7;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2015";107,2;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2016";111,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2017";149,1;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2018";154,1;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2019";175,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2020";191,4;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2021";190,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2022";189,7;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";67,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";74,3;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";73,8;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";74,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";72,8;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";74,4;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";79,0;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";84,7;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";83,7;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";85,1;"km";"";
0800000;"LUBUSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2011";1,87;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2012";2,64;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2013";2,91;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2014";3,32;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2015";3,75;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2016";3,73;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2017";4,12;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2018";4,28;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2019";4,60;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2020";5,10;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2021";5,32;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2022";5,43;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2011";186,5;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2012";264,0;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2013";290,7;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2014";331,5;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2015";374,5;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2016";372,6;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2017";412,3;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2018";428,3;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2019";459,9;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2020";510,2;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2021";532,0;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2022";542,8;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2011";2,55;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2012";3,61;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2013";3,98;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2014";4,54;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2015";5,15;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2016";5,12;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2017";5,67;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2018";5,91;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2019";6,36;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2020";7,18;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2021";7,55;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2022";7,75;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2011";287,4;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2012";375,0;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2013";471,9;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2014";543,8;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2015";591,8;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2016";639,5;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2017";728,5;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2018";769,2;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2019";868,5;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2020";945,9;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2021";1044,6;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2022";1138,5;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2011";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2012";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2013";285,7;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2014";365,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2015";380,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2016";417,9;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2017";459,1;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2018";505,4;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2019";543,4;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2020";581,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2021";648,4;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2022";689,1;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem gminy";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2011";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2012";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2013";125,0;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2014";117,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2015";133,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2016";143,6;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2017";162,5;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2018";159,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2019";197,1;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2020";216,9;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2021";233,9;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2022";289,1;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";61,2;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";61,2;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";78,2;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";78,0;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";106,9;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";104,5;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";128,0;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";147,7;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";162,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";160,3;"km";"";
1000000;"ŁÓDZKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2011";1,58;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2012";2,06;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2013";2,59;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2014";2,98;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2015";3,25;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2016";3,51;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2017";4,00;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2018";4,22;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2019";4,77;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2020";5,19;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2021";5,73;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2022";6,25;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2011";157,7;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2012";205,8;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2013";259,0;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2014";298,5;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2015";324,8;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2016";351,0;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2017";399,9;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2018";422,2;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2019";476,7;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2020";519,2;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2021";573,4;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2022";624,9;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2011";1,13;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2012";1,49;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2013";1,88;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2014";2,17;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2015";2,37;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2016";2,57;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2017";2,94;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2018";3,12;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2019";3,54;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2020";3,92;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2021";4,36;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2022";4,79;"km";"";
1000000;"ŁÓDZKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2011";193,3;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2012";249,2;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2013";279,8;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2014";319,8;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2015";370,6;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2016";409,3;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2017";496,0;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2018";541,8;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2019";636,7;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2020";772,1;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2021";837,2;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2022";910,3;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2011";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2012";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2013";255,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2014";284,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2015";329,6;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2016";357,7;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2017";418,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2018";476,6;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2019";562,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2020";678,4;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2021";714,1;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2022";777,4;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2013";24,6;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2014";35,6;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2015";41,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2016";43,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2017";40,5;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2018";42,4;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2019";51,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2020";66,5;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2021";82,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2022";91,4;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";0,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";0,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";0,0;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";8,4;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";37,3;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";22,8;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";23,5;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";27,2;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";41,1;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";41,5;"km";"";
1200000;"MAŁOPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2011";1,27;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2012";1,64;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2013";1,84;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2014";2,11;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2015";2,44;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2016";2,70;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2017";3,27;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2018";3,57;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2019";4,19;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2020";5,09;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2021";5,51;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2022";6,00;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2011";127,3;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2012";164,1;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2013";184,3;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2014";210,6;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2015";244,1;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2016";269,6;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2017";326,7;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2018";356,9;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2019";419,4;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2020";508,5;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2021";551,4;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2022";599,5;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2011";0,58;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2012";0,74;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2013";0,83;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2014";0,95;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2015";1,10;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2016";1,21;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2017";1,46;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2018";1,59;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2019";1,87;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2020";2,25;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2021";2,44;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2022";2,65;"km";"";
1200000;"MAŁOPOLSKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2011";755,8;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2012";875,4;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2013";912,6;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2014";1108,3;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2015";1279,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2016";1408,4;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2017";1561,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2018";1995,6;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2019";2342,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2020";2565,8;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2021";2709,8;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2022";2830,8;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2011";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2012";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2013";718,8;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2014";813,8;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2015";925,1;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2016";1012,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2017";1099,0;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2018";1302,0;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2019";1475,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2020";1649,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2021";1739,9;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2022";1843,1;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem gminy";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2011";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2012";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2013";132,2;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2014";186,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2015";220,4;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2016";250,5;"km";"";
