"Kod";"Nazwa";"Rodzaje zanieczyszczeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2003";7,2;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2004";7,3;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2005";7,6;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2006";7,9;"kg";"M";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2007";7,8;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2008";6,7;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2009";6,0;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2010";6,1;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2011";6,1;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2012";6,1;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2013";6,1;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2014";6,4;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2015";6,0;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2016";4,4;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2017";4,4;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2018";3,9;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2019";3,6;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2020";3,0;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2021";3,1;"kg";"";
1200000;"MAŁOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2022";3,0;"kg";"";
1400000;"MAZOWIECKIE";"ogółem";"1996";;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"1997";;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"1998";23802858;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"1999";22780418;"t/r";"M";
1400000;"MAZOWIECKIE";"ogółem";"2000";23447642;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2001";24178104;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2002";24098181;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2003";26305495;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2004";26141722;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2005";27229675;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2006";29082016;"t/r";"M";
1400000;"MAZOWIECKIE";"ogółem";"2007";28075900;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2008";27802403;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2009";27935085;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2010";29506761;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2011";28580921;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2012";27841946;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2013";28654899;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2014";28435517;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2015";28567972;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2016";28771297;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2017";29125781;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2018";31629741;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2019";32540978;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2020";30623212;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2021";33445444;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem";"2022";33337768;"t/r";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"1996";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"1997";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"1998";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"1999";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2000";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2001";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2002";;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2003";739,35;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2004";735,02;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2005";765,76;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2006";817,90;"t";"M";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2007";789,58;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2008";781,89;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2009";785,62;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2010";829,82;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2011";803,78;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2012";783,00;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2013";805,86;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2014";799,69;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2015";803,42;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2016";809,14;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2017";819,11;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2018";889,53;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2019";915,13;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2020";861,19;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2021";940,56;"t";"";
1400000;"MAZOWIECKIE";"emisja ogółem na km2";"2022";937,53;"t";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"1996";287688;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"1997";255445;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"1998";226837;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"1999";205280;"t/r";"M";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2000";188344;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2001";201798;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2002";188974;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2003";210442;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2004";208774;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2005";217124;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2006";232225;"t/r";"M";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2007";196170;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2008";156889;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2009";153726;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2010";175233;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2011";161642;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2012";153040;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2013";146526;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2014";145781;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2015";128361;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2016";84272;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2017";82257;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2018";67806;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2019";71489;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2020";65272;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2021";64032;"t/r";"";
1400000;"MAZOWIECKIE";"ogółem (bez dwutlenku węgla)";"2022";58325;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"1996";;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"1997";;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"1998";23576021;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"1999";22575138;"t/r";"M";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2000";23259298;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2001";23976306;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2002";23909207;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2003";26095053;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2004";25932948;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2005";27012551;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2006";28849791;"t/r";"M";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2007";27879730;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2008";27645514;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2009";27781359;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2010";29331528;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2011";28419279;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2012";27688906;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2013";28508373;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2014";28289736;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2015";28439611;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2016";28687025;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2017";29043524;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2018";31561935;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2019";32469489;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2020";30557940;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2021";33381412;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek węgla";"2022";33279443;"t/r";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2003";27,6;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2004";27,6;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2005";28,2;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2006";30,0;"kg";"M";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2007";22,9;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2008";17,0;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2009";17,4;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2010";18,5;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2011";16,1;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2012";15,3;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2013";14,7;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2014";14,9;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2015";12,8;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2016";6,2;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2017";5,8;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2018";5,1;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2019";5,6;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2020";4,9;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2021";4,1;"kg";"";
1400000;"MAZOWIECKIE";"dwutlenek siarki na 1 mieszkańca";"2022";4,0;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2003";9,3;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2004";8,9;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2005";9,5;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2006";9,8;"kg";"M";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2007";9,5;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2008";8,9;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2009";8,8;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2010";9,6;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2011";8,9;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2012";8,1;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2013";7,7;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2014";7,2;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2015";6,5;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2016";5,5;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2017";4,9;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2018";4,3;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2019";4,6;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2020";4,1;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2021";4,3;"kg";"";
1400000;"MAZOWIECKIE";"tlenki azotu na 1 mieszkańca";"2022";3,7;"kg";"";
1600000;"OPOLSKIE";"ogółem";"1996";;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"1997";;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"1998";12839673;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"1999";13299434;"t/r";"M";
1600000;"OPOLSKIE";"ogółem";"2000";14447703;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2001";13705019;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2002";12060740;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2003";13027670;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2004";13721904;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2005";13272882;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2006";14259268;"t/r";"M";
1600000;"OPOLSKIE";"ogółem";"2007";15549982;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2008";14270634;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2009";13805821;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2010";13736434;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2011";13966727;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2012";12593052;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2013";12207882;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2014";13060697;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2015";12370120;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2016";12380388;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2017";12870856;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2018";14871554;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2019";13800974;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2020";16272213;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2021";17596017;"t/r";"";
1600000;"OPOLSKIE";"ogółem";"2022";15540163;"t/r";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"1996";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"1997";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"1998";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"1999";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2000";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2001";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2002";;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2003";1384,16;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2004";1457,92;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2005";1410,21;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2006";1515,01;"t";"M";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2007";1652,14;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2008";1516,22;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2009";1466,83;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2010";1459,46;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2011";1483,93;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2012";1337,98;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2013";1297,06;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2014";1387,66;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2015";1314,29;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2016";1315,38;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2017";1367,49;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2018";1580,06;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2019";1466,32;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2020";1728,88;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2021";1869,53;"t";"";
1600000;"OPOLSKIE";"emisja ogółem na km2";"2022";1651,28;"t";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"1996";82389;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"1997";64066;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"1998";55636;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"1999";53864;"t/r";"M";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2000";57477;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2001";54498;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2002";48220;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2003";49656;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2004";52695;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2005";51794;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2006";59300;"t/r";"M";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2007";62989;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2008";59772;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2009";61384;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2010";66164;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2011";65102;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2012";60341;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2013";59816;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2014";57238;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2015";47411;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2016";44672;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2017";42126;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2018";44639;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2019";40085;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2020";52306;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2021";42915;"t/r";"";
1600000;"OPOLSKIE";"ogółem (bez dwutlenku węgla)";"2022";38485;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"1996";;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"1997";;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"1998";12784037;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"1999";13245570;"t/r";"M";
1600000;"OPOLSKIE";"dwutlenek węgla";"2000";14390226;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2001";13650521;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2002";12012520;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2003";12978014;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2004";13669209;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2005";13221088;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2006";14199968;"t/r";"M";
1600000;"OPOLSKIE";"dwutlenek węgla";"2007";15486993;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2008";14210862;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2009";13744437;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2010";13670270;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2011";13901625;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2012";12532711;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2013";12148066;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2014";13003459;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2015";12322709;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2016";12335716;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2017";12828730;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2018";14826915;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2019";13760889;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2020";16219907;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2021";17553102;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek węgla";"2022";15501678;"t/r";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";13,3;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";11,9;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";11,7;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";12,4;"kg";"M";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";13,1;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";12,1;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";12,0;"kg";"";
1600000;"OPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";12,2;"kg";"";
