"Kod";"Nazwa";"Rodzaje źródeł";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";48,5;"GWh";"";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";32,3;"GWh";"";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";39,7;"GWh";"";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";131,4;"GWh";"";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";0,0;"GWh";"x";
0800000;"LUBUSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2001";;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2002";;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2003";;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2004";;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2005";151,8;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2006";150,5;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2007";156,4;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2008";150,5;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2009";163,7;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2010";197,1;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2011";191,2;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2012";287,5;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2013";312,1;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2014";290,9;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2015";360,4;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2016";631,7;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2017";697,2;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2018";655,1;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2019";730,6;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2020";762,3;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2021";873,1;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2022";1192,6;"GWh";"";
0800000;"LUBUSKIE";"z odnawialnych nośników energii";"2023";;"GWh";"n";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2000";;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2001";;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2002";;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2003";;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2004";;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2005";7,0;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2006";7,0;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2007";7,1;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2008";7,2;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2009";7,4;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2010";8,6;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2011";8,0;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2012";11,4;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2013";12,3;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2014";11,6;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2015";14,4;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2016";21,3;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2017";21,0;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2018";19,9;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2019";21,6;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2020";22,5;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2021";25,6;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2022";35,7;"%";"";
0800000;"LUBUSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2023";;"%";"n";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2000";;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2001";;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2002";;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2003";35,6;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2004";62,4;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2005";82,4;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2006";77,2;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2007";72,5;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2008";70,5;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2009";71,2;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2010";69,4;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2011";74,5;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2012";76,1;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2013";75,6;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2014";72,2;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2015";69,2;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2016";75,6;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2017";85,5;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2018";83,1;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2019";85,1;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2020";83,5;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2021";84,3;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2022";85,2;"%";"";
0800000;"LUBUSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2023";;"%";"n";
1000000;"ŁÓDZKIE";"ogółem";"2000";29685,9;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2001";30346,1;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2002";29538,0;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2003";30468,4;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2004";30556,2;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2005";31572,3;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2006";29869,3;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2007";28419,8;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2008";30841,6;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2009";29408,8;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2010";29519,6;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2011";33006,2;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2012";34968,5;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2013";37214,8;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2014";36527,7;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2015";37205,6;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2016";35761,4;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2017";38446,7;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2018";38641,0;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2019";33257,1;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2020";30563,0;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2021";33679,9;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2022";35539,7;"GWh";"";
1000000;"ŁÓDZKIE";"ogółem";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";58,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";62,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";93,9;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";129,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";148,2;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";1253,2;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";1455,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";1290,8;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";1496,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";1527,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";1621,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";1933,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2000";43,4;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2001";47,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2002";46,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2003";34,8;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2004";37,2;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2005";36,7;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2006";37,3;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2007";40,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2008";35,7;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2009";41,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2013";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2014";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2015";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2016";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2017";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2018";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2019";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2020";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2021";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2022";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie wodne";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2000";29642,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2001";30298,8;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2002";29491,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2003";30430,4;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2004";30503,7;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2005";31514,4;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2006";29807,2;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2007";28325,9;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2008";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2009";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2010";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2011";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2012";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2013";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2014";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2015";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2016";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2017";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2018";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2019";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2020";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2021";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2022";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne ogółem";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2000";29599,2;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2001";30264,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2002";29452,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2003";30395,9;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2004";30478,1;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2005";31495,4;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2006";29784,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2007";28308,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2008";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2009";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2010";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2011";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2012";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2013";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2014";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2015";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2016";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2017";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2018";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2019";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2020";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2021";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2022";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2000";43,3;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2001";34,3;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2002";39,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2003";34,5;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";25,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";19,0;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";22,6;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";17,4;"GWh";"";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";0,0;"GWh";"x";
1000000;"ŁÓDZKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
1000000;"ŁÓDZKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
